"VREF_TRAN (Temp=0,VREF_TRAN=0.05) X","VREF_TRAN (Temp=0,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.25) X","VREF_TRAN (Temp=0,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.45) X","VREF_TRAN (Temp=0,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.65) X","VREF_TRAN (Temp=0,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.85) X","VREF_TRAN (Temp=0,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.05) X","VREF_TRAN (Temp=27,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.25) X","VREF_TRAN (Temp=27,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.45) X","VREF_TRAN (Temp=27,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.65) X","VREF_TRAN (Temp=27,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.85) X","VREF_TRAN (Temp=27,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.05) X","VREF_TRAN (Temp=125,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.25) X","VREF_TRAN (Temp=125,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.45) X","VREF_TRAN (Temp=125,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.65) X","VREF_TRAN (Temp=125,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.85) X","VREF_TRAN (Temp=125,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
2.555356051354927e-10,0.1,2.559613817075068e-10,0.5,2.54762014033915e-10,0.9,2.549176362829235e-10,1.3,2.611429355239901e-10,1.7,2.587926206950365e-10,0.1,2.586963397519161e-10,0.5,2.587361596656076e-10,0.9,2.576585414124412e-10,1.3,2.644002414582918e-10,1.7,2.57913913238449e-10,0.1,2.600190720983672e-10,0.5,2.694197600257565e-10,0.9,2.690433381617356e-10,1.3,2.717432044305712e-10,1.7,2.498629191780804e-10,0.1,2.485754521771915e-10,0.5,2.478174871837315e-10,0.9,2.503700617629244e-10,1.3,2.535508809920144e-10,1.7,2.435542252098364e-10,0.1,2.428934335611524e-10,0.5,2.43423335345216e-10,0.9,2.469560508572173e-10,1.3,2.481763916132098e-10,1.7
2.777828279734057e-10,0.1,2.789195452571359e-10,0.5,2.786212817285686e-10,0.9,2.80593392382953e-10,1.3,2.902181710453742e-10,1.7,2.809629505375381e-10,0.1,2.814972848540858e-10,0.5,2.824723685375269e-10,0.9,2.830728996260832e-10,1.3,2.929136462655577e-10,1.7,2.803637773775068e-10,0.1,2.830383328750485e-10,0.5,2.928505925931371e-10,0.9,2.940217743305248e-10,1.3,2.997822088448495e-10,1.7,2.72521118584845e-10,0.1,2.718659182705725e-10,0.5,2.721495576814853e-10,0.9,2.767346450399563e-10,1.3,2.845715416997008e-10,1.7,2.66575257063967e-10,0.1,2.666480451568934e-10,0.5,2.683177214466803e-10,0.9,2.741660365511541e-10,1.3,2.782659195754837e-10,1.7
3.004450758636952e-10,0.1,3.017065406231255e-10,0.5,3.016491397374172e-10,0.9,3.044549953016911e-10,1.3,3.159654739191722e-10,1.7,3.038566172481037e-10,0.1,3.044289902362804e-10,0.5,3.056249924192251e-10,0.9,3.069193212304866e-10,1.3,3.185598717071179e-10,1.7,3.032822251148131e-10,0.1,3.061436601227391e-10,0.5,3.166396171301855e-10,0.9,3.181980040335196e-10,1.3,3.25572288835905e-10,1.7,2.949404601940277e-10,0.1,2.94435802613709e-10,0.5,2.951303572017665e-10,0.9,3.007688405749741e-10,1.3,3.107518028834383e-10,1.7,2.888994645439353e-10,0.1,2.892454789265608e-10,0.5,2.914412519702618e-10,0.9,2.985146154366208e-10,1.3,3.048244901949484e-10,1.7
3.264064296057453e-10,0.1,3.27319005034125e-10,0.5,3.268219248799093e-10,0.9,3.296472025858319e-10,1.3,3.423177416247416e-10,1.7,3.304178041467844e-10,0.1,3.304167166482445e-10,0.5,3.312198192131464e-10,0.9,3.322760737841802e-10,1.3,3.450392378376453e-10,1.7,3.295908569150981e-10,0.1,3.322760990012664e-10,0.5,3.437661043641228e-10,0.9,3.44646452072636e-10,1.3,3.525222727038368e-10,1.7,3.201506381843831e-10,0.1,3.192554123146812e-10,0.5,3.197665921275337e-10,0.9,3.258410684289356e-10,1.3,3.369621531190996e-10,1.7,3.135124788641576e-10,0.1,3.136807524203617e-10,0.5,3.159409814800232e-10,0.9,3.236762157243401e-10,1.3,3.310129213373879e-10,1.7
3.638043860771368e-10,0.1,3.616778977638071e-10,0.5,3.583258217024336e-10,0.9,3.594432650348704e-10,1.3,3.724619239176999e-10,1.7,3.709037115222115e-10,0.1,3.663808306174607e-10,0.5,3.640171164027002e-10,0.9,3.625514597495728e-10,1.3,3.755489224698484e-10,1.7,3.683032505571181e-10,0.1,3.684450582088512e-10,0.5,3.822942145082518e-10,0.9,3.777993424523969e-10,1.3,3.840120398972399e-10,1.7,3.539014656604466e-10,0.1,3.507064217415868e-10,0.5,3.495856660602941e-10,0.9,3.551111421660114e-10,1.3,3.665329670191483e-10,1.7,3.44895885130523e-10,0.1,3.437167603582421e-10,0.5,3.451443931115122e-10,0.9,3.528346118124096e-10,1.3,3.601479670461029e-10,1.7
4.10041447504722e-10,0.1,4.161499652228116e-10,0.5,4.213336153474822e-10,0.9,4.075682044189029e-10,1.3,4.142811003764799e-10,1.7,4.147157890801783e-10,0.1,4.163423536913297e-10,0.5,4.09110791883463e-10,0.9,4.143994572151977e-10,1.3,4.190381778813193e-10,1.7,4.124719629067357e-10,0.1,4.174226334305318e-10,0.5,4.309417355730144e-10,0.9,4.441051232119186e-10,1.3,4.317530996352181e-10,1.7,4.085931018532489e-10,0.1,4.136084405953982e-10,0.5,4.054688501353638e-10,0.9,3.991988957354584e-10,1.3,4.056335019464856e-10,1.7,4.011009236393127e-10,0.1,4.037887762340029e-10,0.5,3.938481126827563e-10,0.9,3.951992009408244e-10,1.3,3.974439892933458e-10,1.7
4.518296880276617e-10,0.1,4.593811495989361e-10,0.5,4.668573436170024e-10,0.9,4.565290429222165e-10,1.3,4.785426071302147e-10,1.7,4.564590561347822e-10,0.1,4.587375995486478e-10,0.5,4.516957081220986e-10,0.9,4.62190198309524e-10,1.3,4.788968745686912e-10,1.7,4.527857726934292e-10,0.1,4.586763916181792e-10,0.5,4.73590407948582e-10,0.9,4.907510225159797e-10,1.3,4.863578027426843e-10,1.7,4.52076445689071e-10,0.1,4.589126326908134e-10,0.5,4.521286055440035e-10,0.9,4.51560957913561e-10,1.3,4.838345718011602e-10,1.7,4.457008930829023e-10,0.1,4.502747218557569e-10,0.5,4.420486266126684e-10,0.9,4.51242650420624e-10,1.3,4.720360337878315e-10,1.7
5.093608771936012e-10,0.1,5.159692746706192e-10,0.5,5.210579567162647e-10,0.9,5.060207203692148e-10,1.3,5.330721607852651e-10,1.7,5.152469767933991e-10,0.1,5.147706418416801e-10,0.5,5.01333113952527e-10,0.9,5.118995451645064e-10,1.3,5.323004238655877e-10,1.7,5.071792624301811e-10,0.1,5.114963065279964e-10,0.5,5.292123387717851e-10,0.9,5.448031721223849e-10,1.3,5.382411373721011e-10,1.7,5.09592485516241e-10,0.1,5.15631180781545e-10,0.5,5.0375552273669e-10,0.9,5.021704425929801e-10,1.3,5.419783957293121e-10,1.7,5.018012080836179e-10,0.1,5.051986277586435e-10,0.5,4.930083854609416e-10,0.9,5.037202603492525e-10,1.3,5.310101044159376e-10,1.7
5.76745050273278e-10,0.1,5.873116317595496e-10,0.5,5.938142895719412e-10,0.9,5.766420746441072e-10,1.3,6.059279199916006e-10,1.7,5.801103175083761e-10,0.1,5.890423707893066e-10,0.5,5.74944773398866e-10,0.9,5.841619540842973e-10,1.3,6.075866940924963e-10,1.7,5.748760020153616e-10,0.1,5.895470995741253e-10,0.5,6.073800163966153e-10,0.9,6.279583922232166e-10,1.3,6.136840605312747e-10,1.7,5.756376647344493e-10,0.1,5.812043979994728e-10,0.5,5.687216778659155e-10,0.9,5.668893215464679e-10,1.3,6.071966013359421e-10,1.7,5.659397424970687e-10,0.1,5.674258632030159e-10,0.5,5.541633053695359e-10,0.9,5.643769372165518e-10,1.3,5.922773173190696e-10,1.7
6.376376590505694e-10,0.1,6.502054122822925e-10,0.5,6.589164018685455e-10,0.9,6.480841858828783e-10,1.3,6.79587404920666e-10,1.7,6.406582401412307e-10,0.1,6.516606820676413e-10,0.5,6.379682916251819e-10,0.9,6.541567146361095e-10,1.3,6.846589663977419e-10,1.7,6.337077384165065e-10,0.1,6.51086170302888e-10,0.5,6.715602920302732e-10,0.9,6.971447205278162e-10,1.3,6.98115394260344e-10,1.7,6.375320753164457e-10,0.1,6.445490519558497e-10,0.5,6.33801289603551e-10,0.9,6.338025144913858e-10,1.3,6.75402845951069e-10,1.7,6.276192029092525e-10,0.1,6.307133760949813e-10,0.5,6.204539977890128e-10,0.9,6.291398229479049e-10,1.3,6.571469919074264e-10,1.7
7.211284460349025e-10,0.1,7.340398816658836e-10,0.5,7.39863718961284e-10,0.9,7.223557417965567e-10,1.3,7.575870532207262e-10,1.7,7.261485325985406e-10,0.1,7.358430014512333e-10,0.5,7.115861340498756e-10,0.9,7.290117261853172e-10,1.3,7.661792075905067e-10,1.7,7.134792241382856e-10,0.1,7.322014426881212e-10,0.5,7.573907504822788e-10,0.9,7.824435094929999e-10,1.3,7.799912887666971e-10,1.7,7.201230568286377e-10,0.1,7.255045463485681e-10,0.5,7.078781562335517e-10,0.9,7.068843325762512e-10,1.3,7.487169795172615e-10,1.7,7.04450776660476e-10,0.1,7.063634266535406e-10,0.5,6.919168188823188e-10,0.9,7.025381491015893e-10,1.3,7.290075646730684e-10,1.7
8.263507991660974e-10,0.1,8.348709758226618e-10,0.5,8.38207977565198e-10,0.9,8.128899998615004e-10,1.3,8.448262802582562e-10,1.7,8.349559092990078e-10,0.1,8.401957059794104e-10,0.5,8.101928406536909e-10,0.9,8.234466334157253e-10,1.3,8.571494259809009e-10,1.7,8.591681787588856e-10,0.1,8.684809029257016e-10,0.5,8.861612531440506e-10,0.9,9.045340156963577e-10,1.3,8.896063491871358e-10,1.7,8.351995872402043e-10,0.1,8.306584423896617e-10,0.5,8.045257966791141e-10,0.9,7.95279813570998e-10,1.3,8.342425923581961e-10,1.7,8.436335815125371e-10,0.1,8.394957032873884e-10,0.5,7.993705561566706e-10,0.9,8.030426030517716e-10,1.3,8.189949357163572e-10,1.7
9.454314791619685e-10,0.1,9.483189471868784e-10,0.5,9.49314401491374e-10,0.9,9.143252661587647e-10,1.3,9.418633835203848e-10,1.7,9.525184021088112e-10,0.1,9.519421533791318e-10,0.5,9.170790313733493e-10,0.9,9.26862921687984e-10,1.3,9.559806564501245e-10,1.7,1.000148988206345e-09,0.1,1.0030152498601e-09,0.5,1.016265548936984e-09,0.9,1.030735915521802e-09,1.3,1.007292864415387e-09,1.7,9.990976575009857e-10,0.1,9.826580894300911e-10,0.5,9.310467206213449e-10,0.9,9.050593274865454e-10,1.3,9.38592031507543e-10,1.7,9.714224760479844e-10,0.1,9.721659571280371e-10,0.5,9.419076102663329e-10,0.9,9.391004175613051e-10,1.3,9.517184902375896e-10,1.7
1.102792055546858e-09,0.1,1.090669545585205e-09,0.5,1.090035084392984e-09,0.9,1.033493764326658e-09,1.3,1.054131688015985e-09,1.7,1.093005768439264e-09,0.1,1.088030947704847e-09,0.5,1.038561327234465e-09,0.9,1.043543762844807e-09,1.3,1.066588394332222e-09,1.7,1.14914814619828e-09,0.1,1.144067856507846e-09,0.5,1.155077027762639e-09,0.9,1.165653887380525e-09,1.3,1.131093701147728e-09,1.7,1.154052846804873e-09,0.1,1.146676605656316e-09,0.5,1.097848726280113e-09,0.9,1.062138317847211e-09,1.3,1.089815879051965e-09,1.7,1.086661568185549e-09,0.1,1.080436538218393e-09,0.5,1.054654982299034e-09,0.9,1.055782524737549e-09,1.3,1.08635787888427e-09,1.7
1.31257940343649e-09,0.1,1.297279875847622e-09,0.5,1.289556965865721e-09,0.9,1.205373469303161e-09,1.3,1.199688498594339e-09,1.7,1.308086669112853e-09,0.1,1.280118066979307e-09,0.5,1.197802288643288e-09,0.9,1.19029475993928e-09,1.3,1.200620886092335e-09,1.7,1.316210313761864e-09,0.1,1.305056207226432e-09,0.5,1.312605001495875e-09,0.9,1.317683017958814e-09,1.3,1.268007343730488e-09,1.7,1.284871589864977e-09,0.1,1.272456969594342e-09,0.5,1.229639602595775e-09,0.9,1.205776061304044e-09,1.3,1.250796197146337e-09,1.7,1.20916297240879e-09,0.1,1.188581198003563e-09,0.5,1.16039000345165e-09,0.9,1.159783788673959e-09,1.3,1.194095540850107e-09,1.7
1.477369624464311e-09,0.1,1.458955630510633e-09,0.5,1.444781899807113e-09,0.9,1.384458999974184e-09,1.3,1.392486832751628e-09,1.7,1.535260732156167e-09,0.1,1.501126819359729e-09,0.5,1.420604558804177e-09,0.9,1.403519094016101e-09,1.3,1.40060874228016e-09,1.7,1.505194497853217e-09,0.1,1.488835124547729e-09,0.5,1.496334428257908e-09,0.9,1.505911482472654e-09,1.3,1.42552043319623e-09,1.7,1.420933357700129e-09,0.1,1.396397322944023e-09,0.5,1.3501300429427e-09,0.9,1.325320286679248e-09,1.3,1.373268752899219e-09,1.7,1.353129737088814e-09,0.1,1.306476028688622e-09,0.5,1.271955836284291e-09,0.9,1.265344441124245e-09,1.3,1.298150196885416e-09,1.7
1.635693543097674e-09,0.1,1.605623560199092e-09,0.5,1.586341165541331e-09,0.9,1.526045377572438e-09,1.3,1.539910930441315e-09,1.7,1.712183365028744e-09,0.1,1.670614487334486e-09,0.5,1.587588601626443e-09,0.9,1.570618864706373e-09,1.3,1.576999114177617e-09,1.7,1.724450896226501e-09,0.1,1.711948276527927e-09,0.5,1.750717289992586e-09,0.9,1.776634782733423e-09,1.3,1.640808183251753e-09,1.7,1.575804566840753e-09,0.1,1.530879674745604e-09,0.5,1.476164212609441e-09,0.9,1.444267473379779e-09,1.3,1.489847585521639e-09,1.7,1.581623842493343e-09,0.1,1.459193634972014e-09,0.5,1.40308845451543e-09,0.9,1.382171683314634e-09,1.3,1.407440166439478e-09,1.7
1.804836059456024e-09,0.1,1.758987719184869e-09,0.5,1.732218321590355e-09,0.9,1.662476652404269e-09,1.3,1.672521076629427e-09,1.7,1.892207827683576e-09,0.1,1.836391035581746e-09,0.5,1.743914156269412e-09,0.9,1.718525168236622e-09,1.3,1.723082958040579e-09,1.7,2.004192044352586e-09,0.1,2.045755263659889e-09,0.5,2.018672356445373e-09,0.9,2.074307568170286e-09,1.3,1.935654305690198e-09,1.7,1.793184906568936e-09,0.1,1.69897725411181e-09,0.5,1.620609755385448e-09,0.9,1.572169350804315e-09,1.3,1.61102978707943e-09,1.7,1.84104726807198e-09,0.1,1.718554527230522e-09,0.5,1.619205739042984e-09,0.9,1.538183133128079e-09,1.3,1.535540317858316e-09,1.7
2.002974670161108e-09,0.1,1.931377617588497e-09,0.5,1.893282570418286e-09,0.9,1.805163462885086e-09,1.3,1.806568466388014e-09,1.7,2.087289549489677e-09,0.1,2.013019797805558e-09,0.5,1.905139482613916e-09,0.9,1.868615729453609e-09,1.3,1.864904904220796e-09,1.7,2.402252491850864e-09,0.1,2.452028961324338e-09,0.5,2.292268605916631e-09,0.9,2.305343060481254e-09,1.3,2.15591501042374e-09,1.7,2.05527408121083e-09,0.1,2.004164453681863e-09,0.5,1.830458835316602e-09,0.9,1.7299168486978e-09,1.3,1.748894430970375e-09,1.7,2.1304463155003e-09,0.1,1.936714546924696e-09,0.5,1.838954015347657e-09,0.9,1.786375498822769e-09,1.3,1.731001667120998e-09,1.7
2.277503067010818e-09,0.1,2.165852476581727e-09,0.5,2.103217112173254e-09,0.9,1.96928663204453e-09,1.3,1.949906578860598e-09,1.7,2.324202573254942e-09,0.1,2.22058366603601e-09,0.5,2.083281682404108e-09,0.9,2.029730985265592e-09,1.3,2.01079481197061e-09,1.7,2.535590054208769e-09,0.1,2.762144761712005e-09,0.5,2.543971775926133e-09,0.9,2.526752615029984e-09,1.3,2.353589129131923e-09,1.7,2.345322707637102e-09,0.1,2.277431017542817e-09,0.5,2.116275196462782e-09,0.9,2.008450864721106e-09,1.3,1.939157134550234e-09,1.7,2.431596801464782e-09,0.1,2.154405655273597e-09,0.5,2.0611720552332e-09,0.9,1.994949883004776e-09,1.3,1.959804465803476e-09,1.7
2.576732956585144e-09,0.1,2.513396480443476e-09,0.5,2.437201207241271e-09,0.9,2.199235499701152e-09,1.3,2.122992627764692e-09,1.7,2.625114761159477e-09,0.1,2.526190067924352e-09,0.5,2.313895489071812e-09,0.9,2.226853941877177e-09,1.3,2.175103134327676e-09,1.7,2.802265178924578e-09,0.1,3.064071918417251e-09,0.5,2.794132353911507e-09,0.9,2.753676411436263e-09,1.3,2.551033911416577e-09,1.7,2.648089048487374e-09,0.1,2.527395777954228e-09,0.5,2.390288911973371e-09,0.9,2.266500945501893e-09,1.3,2.204768649518284e-09,1.7,2.702993956251453e-09,0.1,2.370762265667674e-09,0.5,2.278967356034976e-09,0.9,2.197129657396571e-09,1.3,2.172911156116263e-09,1.7
2.894795202445923e-09,0.1,2.839321456477253e-09,0.5,2.758242418642869e-09,0.9,2.515231745753073e-09,1.3,2.389235616706318e-09,1.7,2.948453240863106e-09,0.1,2.889800406409192e-09,0.5,2.674043135382564e-09,0.9,2.543339807098326e-09,1.3,2.387889914468978e-09,1.7,3.240099513816465e-09,0.1,3.366386420676881e-09,0.5,3.059159805275561e-09,0.9,3.000517395937481e-09,1.3,2.756283016177158e-09,1.7,2.924017681171887e-09,0.1,2.764459834388367e-09,0.5,2.632617731953295e-09,0.9,2.502328977321514e-09,1.3,2.456679711327715e-09,1.7,2.957932745404152e-09,0.1,2.57011381067597e-09,0.5,2.479013884474859e-09,0.9,2.399346578565154e-09,1.3,2.375591290889194e-09,1.7
3.193192663601525e-09,0.1,3.115360002320053e-09,0.5,3.031000404329861e-09,0.9,2.813873653803858e-09,1.3,2.690125172273141e-09,1.7,3.271484558736169e-09,0.1,3.212404385357126e-09,0.5,3.009882002481645e-09,0.9,2.879993790797169e-09,1.3,2.709629018273709e-09,1.7,3.564818211196733e-09,0.1,3.670519904433587e-09,0.5,3.355152771211366e-09,0.9,3.29527145514716e-09,1.3,2.99091731765561e-09,1.7,3.173324971183445e-09,0.1,2.982585550730407e-09,0.5,2.853316984594427e-09,0.9,2.728780696057173e-09,1.3,2.684720265082008e-09,1.7,3.201476791750839e-09,0.1,2.756887646010747e-09,0.5,2.665455534148105e-09,0.9,2.589183412650477e-09,1.3,2.567378087315052e-09,1.7
3.459275788846362e-09,0.1,3.362142882606394e-09,0.5,3.274773126968082e-09,0.9,3.075044328105579e-09,1.3,2.958865234175245e-09,1.7,3.559263205498166e-09,0.1,3.485508737134582e-09,0.5,3.292400887612851e-09,0.9,3.173887043296613e-09,1.3,3.015169421494852e-09,1.7,3.877731242975682e-09,0.1,3.990239761049216e-09,0.5,3.701207049474768e-09,0.9,3.671516924204137e-09,1.3,3.28649404996066e-09,1.7,3.411900243424886e-09,0.1,3.187730349110829e-09,0.5,3.058828045571883e-09,0.9,2.939847032058264e-09,1.3,2.897668645999818e-09,1.7,3.444174553482655e-09,0.1,2.936253453690564e-09,0.5,2.843794328786037e-09,0.9,2.770998483489443e-09,1.3,2.752392248026372e-09,1.7
3.709437121895014e-09,0.1,3.593741481422241e-09,0.5,3.503482009112306e-09,0.9,3.314045846367711e-09,1.3,3.202257260330947e-09,1.7,3.821387050782205e-09,0.1,3.738612072139138e-09,0.5,3.546714385132551e-09,0.9,3.435044783794275e-09,1.3,3.284020668894703e-09,1.7,4.185099439227798e-09,0.1,4.328110397309695e-09,0.5,4.084820507001677e-09,0.9,4.03937896838345e-09,1.3,3.653738292184637e-09,1.7,3.648839712951549e-09,0.1,3.386583324748437e-09,0.5,3.256364487250972e-09,0.9,3.141548229038391e-09,1.3,3.102671586122493e-09,1.7,3.691409686518829e-09,0.1,3.113273509534342e-09,0.5,3.019035755548109e-09,0.9,2.949381481438326e-09,1.3,2.936898390667301e-09,1.7
3.954183870505246e-09,0.1,3.816214726457499e-09,0.5,3.723419096512485e-09,0.9,3.539476822364243e-09,1.3,3.432560473966524e-09,1.7,4.073260367912582e-09,0.1,3.97769416717082e-09,0.5,3.786642366121487e-09,0.9,3.678403480102119e-09,1.3,3.533582497632199e-09,1.7,4.479773849685382e-09,0.1,4.673882873651048e-09,0.5,4.431990775147573e-09,0.9,4.365098948284776e-09,1.3,3.996155684144092e-09,1.7,3.887946267553315e-09,0.1,3.585227786837662e-09,0.5,3.452471451269658e-09,0.9,3.340311674543103e-09,1.3,3.307814784293768e-09,1.7,3.947179237393177e-09,0.1,3.293954003202141e-09,0.5,3.1967634593817e-09,0.9,3.129193511535075e-09,1.3,3.12676355786365e-09,1.7
4.197393341752677e-09,0.1,4.036695220523309e-09,0.5,3.941781257114415e-09,0.9,3.759805977617067e-09,1.3,3.658901252077071e-09,1.7,4.320637887985574e-09,0.1,4.210923789885932e-09,0.5,4.018792681301212e-09,0.9,3.912831948874642e-09,1.3,3.773967709546887e-09,1.7,4.778324402268304e-09,0.1,4.991821001802657e-09,0.5,4.737356497777178e-09,0.9,4.661389208488851e-09,1.3,4.306040469526579e-09,1.7,4.133047852685923e-09,0.1,3.79086581156012e-09,0.5,3.653539810053985e-09,0.9,3.542153606214721e-09,1.3,3.520856345230164e-09,1.7,4.215918134083104e-09,0.1,3.486805820002037e-09,0.5,3.384486566993814e-09,0.9,3.317588934930403e-09,1.3,3.330727889519029e-09,1.7
4.442580428613895e-09,0.1,4.262290952373358e-09,0.5,4.165623699131778e-09,0.9,3.982676033962835e-09,1.3,3.890576830679384e-09,1.7,4.567197501420227e-09,0.1,4.446222876178815e-09,0.5,4.250715936469855e-09,0.9,4.146932206478786e-09,1.3,4.015368935738434e-09,1.7,5.092975498281439e-09,0.1,5.284128897527946e-09,0.5,5.021686455786464e-09,0.9,4.930705875565097e-09,1.3,4.58949713823893e-09,1.7,4.388723120404847e-09,0.1,4.000804549792692e-09,0.5,3.869357946709277e-09,0.9,3.755599905369548e-09,1.3,3.745553722102799e-09,1.7,4.493338740791748e-09,0.1,3.659960531385956e-09,0.5,3.559322467474825e-09,0.9,3.49819070563652e-09,1.3,3.513563296230815e-09,1.7
4.694281611138033e-09,0.1,4.503811394359474e-09,0.5,4.405809254823038e-09,0.9,4.216471037352611e-09,1.3,4.130645518787173e-09,1.7,4.81728401626767e-09,0.1,4.69236577786107e-09,0.5,4.490154516116521e-09,0.9,4.388938320648666e-09,1.3,4.263223988266225e-09,1.7,5.396286893489771e-09,0.1,5.56338713298762e-09,0.5,5.295384658422239e-09,0.9,5.190332231745678e-09,1.3,4.864211491094984e-09,1.7,4.659395498438884e-09,0.1,4.190153326221267e-09,0.5,4.060721623333448e-09,0.9,3.955318728007406e-09,1.3,3.947794911153021e-09,1.7,4.77275244886215e-09,0.1,3.822544602126289e-09,0.5,3.720890102650527e-09,0.9,3.662326346140527e-09,1.3,3.682533341513018e-09,1.7
4.957521889203672e-09,0.1,4.719395173662277e-09,0.5,4.619193585697182e-09,0.9,4.44521742736472e-09,1.3,4.363784981961594e-09,1.7,5.075974874318638e-09,0.1,4.93327127781232e-09,0.5,4.741431203539178e-09,0.9,4.644865674890956e-09,1.3,4.519302649382685e-09,1.7,5.6852791244401e-09,0.1,5.841785357118291e-09,0.5,5.55764469013957e-09,0.9,5.4581748011078e-09,1.3,5.149236700753392e-09,1.7,4.932880253830174e-09,0.1,4.368134541994252e-09,0.5,4.240357754611113e-09,0.9,4.139170972674618e-09,1.3,4.135741407837776e-09,1.7,5.055883758337834e-09,0.1,3.975698622452089e-09,0.5,3.872534994785957e-09,0.9,3.815949370229287e-09,1.3,3.842008425145244e-09,1.7
5.229047542129949e-09,0.1,4.922164028100422e-09,0.5,4.819297443861068e-09,0.9,4.65352068458188e-09,1.3,4.577612727797817e-09,1.7,5.342788858080302e-09,0.1,5.153955421449048e-09,0.5,4.964494097911601e-09,0.9,4.872352429722717e-09,1.3,4.753870797638009e-09,1.7,5.967422356034847e-09,0.1,6.113579108785417e-09,0.5,5.817409267735924e-09,0.9,5.745440479304739e-09,1.3,5.45152023583398e-09,1.7,5.210299645582318e-09,0.1,4.539317959511397e-09,0.5,4.409373898447706e-09,0.9,4.311388592869514e-09,1.3,4.314456582772481e-09,1.7,5.345043094775623e-09,0.1,4.128332162681781e-09,0.5,4.022237390542134e-09,0.9,3.966342958460423e-09,1.3,4.000163480879152e-09,1.7
5.504956496502504e-09,0.1,5.113032870706373e-09,0.5,5.007356502985487e-09,0.9,4.847209213804069e-09,1.3,4.778261674672458e-09,1.7,5.613592829384435e-09,0.1,5.359638679013666e-09,0.5,5.173401734262364e-09,0.9,5.084315680667198e-09,1.3,4.97245382593315e-09,1.7,6.249290328974082e-09,0.1,6.380935858070697e-09,0.5,6.081599199815675e-09,0.9,6.022836762308332e-09,1.3,5.746306122228356e-09,1.7,5.494294476613671e-09,0.1,4.713487060338845e-09,0.5,4.57884125022663e-09,0.9,4.481417631024816e-09,1.3,4.493920522116118e-09,1.7,5.643436913205958e-09,0.1,4.289095412875485e-09,0.5,4.179031520756929e-09,0.9,4.124466505601628e-09,1.3,4.168534891961142e-09,1.7
5.78752390733382e-09,0.1,5.30355859842427e-09,0.5,5.195480760019637e-09,0.9,5.035885797201112e-09,1.3,4.97550854322069e-09,1.7,5.89102533654626e-09,0.1,5.560548763508534e-09,0.5,5.372240724343159e-09,0.9,5.284840824489512e-09,1.3,5.182136484455197e-09,1.7,6.536774092239982e-09,0.1,6.622854222679447e-09,0.5,6.33100294826564e-09,0.9,6.288010150455688e-09,1.3,6.021330046767446e-09,1.7,5.787969106838906e-09,0.1,4.899534927573401e-09,0.5,4.759510686641015e-09,0.9,4.661870812189727e-09,1.3,4.687178332501629e-09,1.7,5.956262667610212e-09,0.1,4.459926752769077e-09,0.5,4.349715091016839e-09,0.9,4.298420175355441e-09,1.3,4.34076070196655e-09,1.7
