"Ref. Voltage (VREF=0.6,Temp=27) X","Ref. Voltage (VREF=0.6,Temp=27) Y","Ref. Voltage (VREF=0.6,Temp=125) X","Ref. Voltage (VREF=0.6,Temp=125) Y","Ref. Voltage (VREF=0.6,Temp=-55) X","Ref. Voltage (VREF=0.6,Temp=-55) Y","Ref. Voltage (VREF=0.6,Temp=-180) X","Ref. Voltage (VREF=0.6,Temp=-180) Y","Ref. Voltage (VREF=0.7,Temp=27) X","Ref. Voltage (VREF=0.7,Temp=27) Y","Ref. Voltage (VREF=0.7,Temp=125) X","Ref. Voltage (VREF=0.7,Temp=125) Y","Ref. Voltage (VREF=0.7,Temp=-55) X","Ref. Voltage (VREF=0.7,Temp=-55) Y","Ref. Voltage (VREF=0.7,Temp=-180) X","Ref. Voltage (VREF=0.7,Temp=-180) Y","Ref. Voltage (VREF=0.8,Temp=27) X","Ref. Voltage (VREF=0.8,Temp=27) Y","Ref. Voltage (VREF=0.8,Temp=125) X","Ref. Voltage (VREF=0.8,Temp=125) Y","Ref. Voltage (VREF=0.8,Temp=-55) X","Ref. Voltage (VREF=0.8,Temp=-55) Y","Ref. Voltage (VREF=0.8,Temp=-180) X","Ref. Voltage (VREF=0.8,Temp=-180) Y","Ref. Voltage (VREF=0.9,Temp=27) X","Ref. Voltage (VREF=0.9,Temp=27) Y","Ref. Voltage (VREF=0.9,Temp=125) X","Ref. Voltage (VREF=0.9,Temp=125) Y","Ref. Voltage (VREF=0.9,Temp=-55) X","Ref. Voltage (VREF=0.9,Temp=-55) Y","Ref. Voltage (VREF=0.9,Temp=-180) X","Ref. Voltage (VREF=0.9,Temp=-180) Y","Ref. Voltage (VREF=1,Temp=27) X","Ref. Voltage (VREF=1,Temp=27) Y","Ref. Voltage (VREF=1,Temp=125) X","Ref. Voltage (VREF=1,Temp=125) Y","Ref. Voltage (VREF=1,Temp=-55) X","Ref. Voltage (VREF=1,Temp=-55) Y","Ref. Voltage (VREF=1,Temp=-180) X","Ref. Voltage (VREF=1,Temp=-180) Y"
  ,  ,  ,  ,2.002375268366358e-05,0.6,1.501206303814411e-05,0.6,  ,  ,  ,  ,  ,  ,1.500569713343795e-05,0.7,  ,  ,  ,  ,  ,  ,1.500684485289447e-05,0.8,  ,  ,  ,  ,  ,  ,1.500980248520669e-05,0.9,  ,  ,  ,  ,  ,  ,1.502656455486167e-05,1
  ,  ,  ,  ,2.00243379414981e-05,0.6,1.501235362186376e-05,0.6,  ,  ,  ,  ,  ,  ,1.50057080291499e-05,0.7,  ,  ,  ,  ,  ,  ,1.500692784761397e-05,0.8,  ,  ,  ,  ,  ,  ,1.500997132818337e-05,0.9,  ,  ,  ,  ,  ,  ,1.502709637458637e-05,1
  ,  ,  ,  ,2.002503797341303e-05,0.6,1.501279384025706e-05,0.6,  ,  ,  ,  ,  ,  ,1.500571864717941e-05,0.7,  ,  ,  ,  ,  ,  ,1.500701079626481e-05,0.8,  ,  ,  ,  ,  ,  ,1.501011014242983e-05,0.9,  ,  ,  ,  ,  ,  ,1.502771391748359e-05,1
  ,  ,  ,  ,2.00257025085158e-05,0.6,1.501322794071276e-05,0.6,  ,  ,  ,  ,  ,  ,1.5005729366683e-05,0.7,  ,  ,  ,  ,  ,  ,1.500708651488654e-05,0.8,  ,  ,  ,  ,  ,  ,1.501023043414749e-05,0.9,  ,  ,  ,  ,  ,  ,1.502841529090757e-05,1
  ,  ,  ,  ,2.002628934668263e-05,0.6,1.501370375292942e-05,0.6,  ,  ,  ,  ,  ,  ,1.500573974424381e-05,0.7,  ,  ,  ,  ,  ,  ,1.50071659516869e-05,0.8,  ,  ,  ,  ,  ,  ,1.501034585064544e-05,0.9,  ,  ,  ,  ,  ,  ,1.502898350554697e-05,1
  ,  ,  ,  ,2.002686372988561e-05,0.6,1.501410794740083e-05,0.6,  ,  ,  ,  ,  ,  ,1.500574957643969e-05,0.7,  ,  ,  ,  ,  ,  ,1.500727209328187e-05,0.8,  ,  ,  ,  ,  ,  ,1.501045917674716e-05,0.9,  ,  ,  ,  ,  ,  ,1.502953179121932e-05,1
  ,  ,  ,  ,2.002745593688339e-05,0.6,1.501449455157235e-05,0.6,  ,  ,  ,  ,  ,  ,1.500576132944751e-05,0.7,  ,  ,  ,  ,  ,  ,1.500740788558928e-05,0.8,  ,  ,  ,  ,  ,  ,1.501057480734925e-05,0.9,  ,  ,  ,  ,  ,  ,1.503012385326887e-05,1
  ,  ,  ,  ,2.002808617892921e-05,0.6,1.501482048894065e-05,0.6,  ,  ,  ,  ,  ,  ,1.500577382675851e-05,0.7,  ,  ,  ,  ,  ,  ,1.500747491127689e-05,0.8,  ,  ,  ,  ,  ,  ,1.501071594196074e-05,0.9,  ,  ,  ,  ,  ,  ,1.503078389807483e-05,1
  ,  ,  ,  ,2.002879929937076e-05,0.6,1.501506147119412e-05,0.6,  ,  ,  ,  ,  ,  ,1.500578461289585e-05,0.7,  ,  ,  ,  ,  ,  ,1.500753712931564e-05,0.8,  ,  ,  ,  ,  ,  ,1.501091271181096e-05,0.9,  ,  ,  ,  ,  ,  ,1.503164109882975e-05,1
  ,  ,  ,  ,2.00297071028318e-05,0.6,1.501528259527953e-05,0.6,  ,  ,  ,  ,  ,  ,1.500579552631686e-05,0.7,  ,  ,  ,  ,  ,  ,1.500759885974977e-05,0.8,  ,  ,  ,  ,  ,  ,1.501113493349344e-05,0.9,  ,  ,  ,  ,  ,  ,1.503234291472091e-05,1
  ,  ,  ,  ,2.003043261175722e-05,0.6,1.501555055908959e-05,0.6,  ,  ,  ,  ,  ,  ,1.500580758672998e-05,0.7,  ,  ,  ,  ,  ,  ,1.500765969708e-05,0.8,  ,  ,  ,  ,  ,  ,1.501134538409782e-05,0.9,  ,  ,  ,  ,  ,  ,1.503298624098177e-05,1
  ,  ,  ,  ,2.003108915017569e-05,0.6,1.501592063519494e-05,0.6,  ,  ,  ,  ,  ,  ,1.500582165034521e-05,0.7,  ,  ,  ,  ,  ,  ,1.500772560997819e-05,0.8,  ,  ,  ,  ,  ,  ,1.501156007295471e-05,0.9,  ,  ,  ,  ,  ,  ,1.503368326876693e-05,1
  ,  ,  ,  ,2.003173862258792e-05,0.6,1.501624060195074e-05,0.6,  ,  ,  ,  ,  ,  ,1.500583456992343e-05,0.7,  ,  ,  ,  ,  ,  ,1.500781671504284e-05,0.8,  ,  ,  ,  ,  ,  ,1.501182267478992e-05,0.9,  ,  ,  ,  ,  ,  ,1.503448554024929e-05,1
  ,  ,  ,  ,2.003242857724358e-05,0.6,1.501659746966452e-05,0.6,  ,  ,  ,  ,  ,  ,1.500584819187016e-05,0.7,  ,  ,  ,  ,  ,  ,1.500798129832462e-05,0.8,  ,  ,  ,  ,  ,  ,1.501215805078069e-05,0.9,  ,  ,  ,  ,  ,  ,1.503549699751012e-05,1
  ,  ,  ,  ,2.003321541579688e-05,0.6,1.501706032333688e-05,0.6,  ,  ,  ,  ,  ,  ,1.500585998762053e-05,0.7,  ,  ,  ,  ,  ,  ,1.500809569585865e-05,0.8,  ,  ,  ,  ,  ,  ,1.501252471260322e-05,0.9,  ,  ,  ,  ,  ,  ,1.50362879914611e-05,1
  ,  ,  ,  ,2.003425863076628e-05,0.6,1.501749622459493e-05,0.6,  ,  ,  ,  ,  ,  ,1.500587677240998e-05,0.7,  ,  ,  ,  ,  ,  ,1.50082203063543e-05,0.8,  ,  ,  ,  ,  ,  ,1.501287237861478e-05,0.9,  ,  ,  ,  ,  ,  ,1.503709402136316e-05,1
  ,  ,  ,  ,2.003507045024827e-05,0.6,1.5017858086038e-05,0.6,  ,  ,  ,  ,  ,  ,1.500589514076644e-05,0.7,  ,  ,  ,  ,  ,  ,1.500832527043709e-05,0.8,  ,  ,  ,  ,  ,  ,1.501317458857377e-05,0.9,  ,  ,  ,  ,  ,  ,1.5038038073909e-05,1
  ,  ,  ,  ,2.003582741992071e-05,0.6,1.501818318336938e-05,0.6,  ,  ,  ,  ,  ,  ,1.500590782990507e-05,0.7,  ,  ,  ,  ,  ,  ,1.500840947027524e-05,0.8,  ,  ,  ,  ,  ,  ,1.501342765440881e-05,0.9,  ,  ,  ,  ,  ,  ,1.503942172710862e-05,1
  ,  ,  ,  ,2.003661829420962e-05,0.6,1.501850629990371e-05,0.6,  ,  ,  ,  ,  ,  ,1.500592067265409e-05,0.7,  ,  ,  ,  ,  ,  ,1.500849081284174e-05,0.8,  ,  ,  ,  ,  ,  ,1.5013655012229e-05,0.9,  ,  ,  ,  ,  ,  ,1.504041628340299e-05,1
  ,  ,  ,  ,2.003750808161024e-05,0.6,1.501897568781958e-05,0.6,  ,  ,  ,  ,  ,  ,1.500593159166188e-05,0.7,  ,  ,  ,  ,  ,  ,1.500858487502819e-05,0.8,  ,  ,  ,  ,  ,  ,1.50138957749323e-05,0.9,  ,  ,  ,  ,  ,  ,1.50414769532972e-05,1
  ,  ,  ,  ,2.003862519764048e-05,0.6,1.50193186447278e-05,0.6,  ,  ,  ,  ,  ,  ,1.500594515987218e-05,0.7,  ,  ,  ,  ,  ,  ,1.500869221383524e-05,0.8,  ,  ,  ,  ,  ,  ,1.50141742468244e-05,0.9,  ,  ,  ,  ,  ,  ,1.5042814269891e-05,1
  ,  ,  ,  ,2.003958830802084e-05,0.6,1.501959472786892e-05,0.6,  ,  ,  ,  ,  ,  ,1.500596033633317e-05,0.7,  ,  ,  ,  ,  ,  ,1.500879600008565e-05,0.8,  ,  ,  ,  ,  ,  ,1.501448475229268e-05,0.9,  ,  ,  ,  ,  ,  ,1.504413992931151e-05,1
  ,  ,  ,  ,2.004047188873852e-05,0.6,1.501999794155807e-05,0.6,  ,  ,  ,  ,  ,  ,1.500597317219006e-05,0.7,  ,  ,  ,  ,  ,  ,1.500889571080598e-05,0.8,  ,  ,  ,  ,  ,  ,1.501484709514431e-05,0.9,  ,  ,  ,  ,  ,  ,1.504544090154087e-05,1
  ,  ,  ,  ,2.004138705854687e-05,0.6,1.502041890523696e-05,0.6,  ,  ,  ,  ,  ,  ,1.50059858766075e-05,0.7,  ,  ,  ,  ,  ,  ,1.500900349281394e-05,0.8,  ,  ,  ,  ,  ,  ,1.501521008151698e-05,0.9,  ,  ,  ,  ,  ,  ,1.504709660431444e-05,1
  ,  ,  ,  ,2.004244671353374e-05,0.6,1.502088246245364e-05,0.6,  ,  ,  ,  ,  ,  ,1.500599293830375e-05,0.7,  ,  ,  ,  ,  ,  ,1.500916469528508e-05,0.8,  ,  ,  ,  ,  ,  ,1.501564914082237e-05,0.9,  ,  ,  ,  ,  ,  ,1.504890020703606e-05,1
  ,  ,  ,  ,2.00438439508824e-05,0.6,1.502137291495331e-05,0.6,  ,  ,  ,  ,  ,  ,1.5006e-05,0.7,  ,  ,  ,  ,  ,  ,1.500931146698649e-05,0.8,  ,  ,  ,  ,  ,  ,1.501602972507405e-05,0.9,  ,  ,  ,  ,  ,  ,1.505073732194434e-05,1
  ,  ,  ,  ,2.004493394845287e-05,0.6,1.502190159334573e-05,0.6,  ,  ,  ,  ,  ,  ,1.500600147490059e-05,0.7,  ,  ,  ,  ,  ,  ,1.500943823816105e-05,0.8,  ,  ,  ,  ,  ,  ,1.501634751340582e-05,0.9,  ,  ,  ,  ,  ,  ,1.50534280248897e-05,1
  ,  ,  ,  ,2.004601020523277e-05,0.6,1.502250592120139e-05,0.6,  ,  ,  ,  ,  ,  ,1.500600291275437e-05,0.7,  ,  ,  ,  ,  ,  ,1.500957347027702e-05,0.8,  ,  ,  ,  ,  ,  ,1.501664214979672e-05,0.9,  ,  ,  ,  ,  ,  ,1.505601872119016e-05,1
  ,  ,  ,  ,2.004727304347705e-05,0.6,1.50232235504701e-05,0.6,  ,  ,  ,  ,  ,  ,1.500600440564742e-05,0.7,  ,  ,  ,  ,  ,  ,1.500972535269926e-05,0.8,  ,  ,  ,  ,  ,  ,1.501695218580761e-05,0.9,  ,  ,  ,  ,  ,  ,1.50595415705009e-05,1
  ,  ,  ,  ,2.004905490067919e-05,0.6,1.50241387833196e-05,0.6,  ,  ,  ,  ,  ,  ,1.50060058229157e-05,0.7,  ,  ,  ,  ,  ,  ,1.500989143377405e-05,0.8,  ,  ,  ,  ,  ,  ,1.501730329476649e-05,0.9,  ,  ,  ,  ,  ,  ,1.506380364646415e-05,1
  ,  ,  ,  ,2.005038997185453e-05,0.6,1.502514318292348e-05,0.6,  ,  ,  ,  ,  ,  ,1.500600785885476e-05,0.7,  ,  ,  ,  ,  ,  ,1.50100305893238e-05,0.8,  ,  ,  ,  ,  ,  ,1.501767264598349e-05,0.9,  ,  ,  ,  ,  ,  ,1.506996362249573e-05,1
  ,  ,  ,  ,2.005175537879865e-05,0.6,1.502632044547114e-05,0.6,  ,  ,  ,  ,  ,  ,1.500601121403512e-05,0.7,  ,  ,  ,  ,  ,  ,1.50101451025194e-05,0.8,  ,  ,  ,  ,  ,  ,1.501806974112568e-05,0.9,  ,  ,  ,  ,  ,  ,1.50783241935651e-05,1
  ,  ,  ,  ,2.005347054581544e-05,0.6,1.50274225525715e-05,0.6,  ,  ,  ,  ,  ,  ,1.500601532859142e-05,0.7,  ,  ,  ,  ,  ,  ,1.501025673884051e-05,0.8,  ,  ,  ,  ,  ,  ,1.501852506555363e-05,0.9,  ,  ,  ,  ,  ,  ,1.509397192499219e-05,1
  ,  ,  ,  ,2.005525554627668e-05,0.6,1.502835359119921e-05,0.6,  ,  ,  ,  ,  ,  ,1.500601958368303e-05,0.7,  ,  ,  ,  ,  ,  ,1.501036828627351e-05,0.8,  ,  ,  ,  ,  ,  ,1.501901538413113e-05,0.9,  ,  ,  ,  ,  ,  ,1.5118152770861e-05,1
  ,  ,  ,  ,2.00569373357336e-05,0.6,1.502920351243417e-05,0.6,  ,  ,  ,  ,  ,  ,1.500602452088022e-05,0.7,  ,  ,  ,  ,  ,  ,1.50104776758214e-05,0.8,  ,  ,  ,  ,  ,  ,1.501940475732621e-05,0.9,  ,  ,  ,  ,  ,  ,1.516651446259864e-05,1
  ,  ,  ,  ,2.005902874659216e-05,0.6,1.503002634101276e-05,0.6,  ,  ,  ,  ,  ,  ,1.50060305431013e-05,0.7,  ,  ,  ,  ,  ,  ,1.501060924809967e-05,0.8,  ,  ,  ,  ,  ,  ,1.50197462219094e-05,0.9,  ,  ,  ,  ,  ,  ,1.52608543984343e-05,1
  ,  ,  ,  ,2.006143814289106e-05,0.6,1.503090074851106e-05,0.6,  ,  ,  ,  ,  ,  ,1.500603829279875e-05,0.7,  ,  ,  ,  ,  ,  ,1.501080248347199e-05,0.8,  ,  ,  ,  ,  ,  ,1.502007007345237e-05,0.9,  ,  ,  ,  ,  ,  ,1.541484465240492e-05,1
  ,  ,  ,  ,2.006373998933897e-05,0.6,1.503199104355137e-05,0.6,  ,  ,  ,  ,  ,  ,1.500604858824815e-05,0.7,  ,  ,  ,  ,  ,  ,1.501101137921032e-05,0.8,  ,  ,  ,  ,  ,  ,1.502040462487753e-05,0.9,  ,  ,  ,  ,  ,  ,1.562484465240492e-05,1
  ,  ,  ,  ,2.006692390521796e-05,0.6,1.503332495665491e-05,0.6,  ,  ,  ,  ,  ,  ,1.500605997105058e-05,0.7,  ,  ,  ,  ,  ,  ,1.501122761682907e-05,0.8,  ,  ,  ,  ,  ,  ,1.502078487516216e-05,0.9,  ,  ,  ,  ,  ,  ,1.583484465240492e-05,1
  ,  ,  ,  ,2.00701890288501e-05,0.6,1.503450304811659e-05,0.6,  ,  ,  ,  ,  ,  ,1.500607285525988e-05,0.7,  ,  ,  ,  ,  ,  ,1.501144176249877e-05,0.8,  ,  ,  ,  ,  ,  ,1.502121424917055e-05,0.9,  ,  ,  ,  ,  ,  ,1.6005e-05,1
  ,  ,  ,  ,2.007431655370425e-05,0.6,1.503557114397605e-05,0.6,  ,  ,  ,  ,  ,  ,1.500608713639187e-05,0.7,  ,  ,  ,  ,  ,  ,1.50116756463299e-05,0.8,  ,  ,  ,  ,  ,  ,1.502177008571933e-05,0.9,  ,  ,  ,  ,  ,  ,1.600505859375e-05,1
  ,  ,  ,  ,2.007966768746605e-05,0.6,1.503666461349244e-05,0.6,  ,  ,  ,  ,  ,  ,1.500610170103246e-05,0.7,  ,  ,  ,  ,  ,  ,1.501197456477866e-05,0.8,  ,  ,  ,  ,  ,  ,1.502221569133682e-05,0.9,  ,  ,  ,  ,  ,  ,1.600513625114471e-05,1
  ,  ,  ,  ,2.008636294886471e-05,0.6,1.503785658657154e-05,0.6,  ,  ,  ,  ,  ,  ,1.500611833321274e-05,0.7,  ,  ,  ,  ,  ,  ,1.501226238081329e-05,0.8,  ,  ,  ,  ,  ,  ,1.502261168662207e-05,0.9,  ,  ,  ,  ,  ,  ,1.600516672602793e-05,1
  ,  ,  ,  ,2.009627311302645e-05,0.6,1.503937116617108e-05,0.6,  ,  ,  ,  ,  ,  ,1.500613861420576e-05,0.7,  ,  ,  ,  ,  ,  ,1.501261547996246e-05,0.8,  ,  ,  ,  ,  ,  ,1.50229954774615e-05,0.9,  ,  ,  ,  ,  ,  ,1.600519797063267e-05,1
  ,  ,  ,  ,2.01119683826352e-05,0.6,1.504137904195147e-05,0.6,  ,  ,  ,  ,  ,  ,1.500616118697412e-05,0.7,  ,  ,  ,  ,  ,  ,1.501297266583044e-05,0.8,  ,  ,  ,  ,  ,  ,1.50233879422487e-05,0.9,  ,  ,  ,  ,  ,  ,1.600523400065123e-05,1
  ,  ,  ,  ,2.013607534277304e-05,0.6,1.504287245583748e-05,0.6,  ,  ,  ,  ,  ,  ,1.500618061440976e-05,0.7,  ,  ,  ,  ,  ,  ,1.501327772238576e-05,0.8,  ,  ,  ,  ,  ,  ,1.502382099405916e-05,0.9,  ,  ,  ,  ,  ,  ,1.600526528067082e-05,1
  ,  ,  ,  ,2.018428926304871e-05,0.6,1.504430348356514e-05,0.6,  ,  ,  ,  ,  ,  ,1.500619865217632e-05,0.7,  ,  ,  ,  ,  ,  ,1.501352820501087e-05,0.8,  ,  ,  ,  ,  ,  ,1.502428375994697e-05,0.9,  ,  ,  ,  ,  ,  ,1.600529676947326e-05,1
  ,  ,  ,  ,2.027012845916088e-05,0.6,1.504592310427299e-05,0.6,  ,  ,  ,  ,  ,  ,1.500622075848229e-05,0.7,  ,  ,  ,  ,  ,  ,1.501375113502203e-05,0.8,  ,  ,  ,  ,  ,  ,1.502481458077506e-05,0.9,  ,  ,  ,  ,  ,  ,1.600533164739221e-05,1
  ,  ,  ,  ,2.042937672967875e-05,0.6,1.504812765469998e-05,0.6,  ,  ,  ,  ,  ,  ,1.500624821483882e-05,0.7,  ,  ,  ,  ,  ,  ,1.501398788558798e-05,0.8,  ,  ,  ,  ,  ,  ,1.502540296052828e-05,0.9,  ,  ,  ,  ,  ,  ,1.600536691050141e-05,1
  ,  ,  ,  ,2.063937672967875e-05,0.6,1.505021333998348e-05,0.6,  ,  ,  ,  ,  ,  ,1.500627338110034e-05,0.7,  ,  ,  ,  ,  ,  ,1.501426413566824e-05,0.8,  ,  ,  ,  ,  ,  ,1.502587206232432e-05,0.9,  ,  ,  ,  ,  ,  ,1.600540490385999e-05,1
  ,  ,  ,  ,2.084937672967875e-05,0.6,1.505213119888725e-05,0.6,  ,  ,  ,  ,  ,  ,1.500629656492974e-05,0.7,  ,  ,  ,  ,  ,  ,1.501457456687848e-05,0.8,  ,  ,  ,  ,  ,  ,1.502630015274765e-05,0.9,  ,  ,  ,  ,  ,  ,1.600544025564789e-05,1
  ,  ,  ,  ,2.1e-05,0.6,1.505439036537081e-05,0.6,  ,  ,  ,  ,  ,  ,1.500632056239279e-05,0.7,  ,  ,  ,  ,  ,  ,1.501492286311791e-05,0.8,  ,  ,  ,  ,  ,  ,1.502672738754607e-05,0.9,  ,  ,  ,  ,  ,  ,1.600548234912188e-05,1
  ,  ,  ,  ,  ,  ,1.505768151052068e-05,0.6,  ,  ,  ,  ,  ,  ,1.500634732069616e-05,0.7,  ,  ,  ,  ,  ,  ,1.5015259072858e-05,0.8,  ,  ,  ,  ,  ,  ,1.502719758526804e-05,0.9,  ,  ,  ,  ,  ,  ,1.600552039568223e-05,1
  ,  ,  ,  ,  ,  ,1.506047037357513e-05,0.6,  ,  ,  ,  ,  ,  ,1.500637622635458e-05,0.7,  ,  ,  ,  ,  ,  ,1.501567769100272e-05,0.8,  ,  ,  ,  ,  ,  ,1.502773022248234e-05,0.9,  ,  ,  ,  ,  ,  ,1.600555449808241e-05,1
  ,  ,  ,  ,  ,  ,1.506349891315403e-05,0.6,  ,  ,  ,  ,  ,  ,1.500640786980059e-05,0.7,  ,  ,  ,  ,  ,  ,1.501612217370641e-05,0.8,  ,  ,  ,  ,  ,  ,1.502844025390616e-05,0.9,  ,  ,  ,  ,  ,  ,1.600558765713118e-05,1
  ,  ,  ,  ,  ,  ,1.506820277762112e-05,0.6,  ,  ,  ,  ,  ,  ,1.500644317623539e-05,0.7,  ,  ,  ,  ,  ,  ,1.501649531937802e-05,0.8,  ,  ,  ,  ,  ,  ,1.502898628944766e-05,0.9,  ,  ,  ,  ,  ,  ,1.600562445562693e-05,1
  ,  ,  ,  ,  ,  ,1.50725060520885e-05,0.6,  ,  ,  ,  ,  ,  ,1.50064830590775e-05,0.7,  ,  ,  ,  ,  ,  ,1.501679662067604e-05,0.8,  ,  ,  ,  ,  ,  ,1.502947539689489e-05,0.9,  ,  ,  ,  ,  ,  ,1.600566772579886e-05,1
  ,  ,  ,  ,  ,  ,1.507799254223904e-05,0.6,  ,  ,  ,  ,  ,  ,1.500652892987789e-05,0.7,  ,  ,  ,  ,  ,  ,1.50170935151052e-05,0.8,  ,  ,  ,  ,  ,  ,1.502997460614757e-05,0.9,  ,  ,  ,  ,  ,  ,1.60057036249615e-05,1
  ,  ,  ,  ,  ,  ,1.508610565247284e-05,0.6,  ,  ,  ,  ,  ,  ,1.500658277088923e-05,0.7,  ,  ,  ,  ,  ,  ,1.501741925817797e-05,0.8,  ,  ,  ,  ,  ,  ,1.503052075714925e-05,0.9,  ,  ,  ,  ,  ,  ,1.60057397348511e-05,1
  ,  ,  ,  ,  ,  ,1.509508927502254e-05,0.6,  ,  ,  ,  ,  ,  ,1.50066406170215e-05,0.7,  ,  ,  ,  ,  ,  ,1.501778554428057e-05,0.8,  ,  ,  ,  ,  ,  ,1.503112745365036e-05,0.9,  ,  ,  ,  ,  ,  ,1.600578050680721e-05,1
  ,  ,  ,  ,  ,  ,1.511152097781658e-05,0.6,  ,  ,  ,  ,  ,  ,1.500670114982595e-05,0.7,  ,  ,  ,  ,  ,  ,1.501817101046168e-05,0.8,  ,  ,  ,  ,  ,  ,1.503192428056687e-05,0.9,  ,  ,  ,  ,  ,  ,1.600583504586955e-05,1
  ,  ,  ,  ,  ,  ,1.513204774549104e-05,0.6,  ,  ,  ,  ,  ,  ,1.500676896253804e-05,0.7,  ,  ,  ,  ,  ,  ,1.501858676799907e-05,0.8,  ,  ,  ,  ,  ,  ,1.503253802391084e-05,0.9,  ,  ,  ,  ,  ,  ,1.600587688112322e-05,1
  ,  ,  ,  ,  ,  ,1.516853821132657e-05,0.6,  ,  ,  ,  ,  ,  ,1.500684323575401e-05,0.7,  ,  ,  ,  ,  ,  ,1.501907229024065e-05,0.8,  ,  ,  ,  ,  ,  ,1.503309585956273e-05,0.9,  ,  ,  ,  ,  ,  ,1.600591713844639e-05,1
  ,  ,  ,  ,  ,  ,1.523377588107168e-05,0.6,  ,  ,  ,  ,  ,  ,1.50069260833708e-05,0.7,  ,  ,  ,  ,  ,  ,1.501956577638523e-05,0.8,  ,  ,  ,  ,  ,  ,1.503367466562095e-05,0.9,  ,  ,  ,  ,  ,  ,1.600595714988809e-05,1
  ,  ,  ,  ,  ,  ,1.530645008368883e-05,0.6,  ,  ,  ,  ,  ,  ,1.500700748865556e-05,0.7,  ,  ,  ,  ,  ,  ,1.501995643961238e-05,0.8,  ,  ,  ,  ,  ,  ,1.503432607075321e-05,0.9,  ,  ,  ,  ,  ,  ,1.600601565714016e-05,1
  ,  ,  ,  ,  ,  ,1.541039745160883e-05,0.6,  ,  ,  ,  ,  ,  ,1.500708193551794e-05,0.7,  ,  ,  ,  ,  ,  ,1.50202949284153e-05,0.8,  ,  ,  ,  ,  ,  ,1.503514456615901e-05,0.9,  ,  ,  ,  ,  ,  ,1.600606095938842e-05,1
  ,  ,  ,  ,  ,  ,1.557140986310668e-05,0.6,  ,  ,  ,  ,  ,  ,1.500716003353793e-05,0.7,  ,  ,  ,  ,  ,  ,1.502061298724772e-05,0.8,  ,  ,  ,  ,  ,  ,1.503586448149546e-05,0.9,  ,  ,  ,  ,  ,  ,1.600610543576356e-05,1
  ,  ,  ,  ,  ,  ,1.578140986310668e-05,0.6,  ,  ,  ,  ,  ,  ,1.500726255094599e-05,0.7,  ,  ,  ,  ,  ,  ,1.502094116564053e-05,0.8,  ,  ,  ,  ,  ,  ,1.503650749335751e-05,0.9,  ,  ,  ,  ,  ,  ,1.600616020518368e-05,1
  ,  ,  ,  ,  ,  ,1.589320493155334e-05,0.6,  ,  ,  ,  ,  ,  ,1.500740224199275e-05,0.7,  ,  ,  ,  ,  ,  ,1.502131750078175e-05,0.8,  ,  ,  ,  ,  ,  ,1.503718273612867e-05,0.9,  ,  ,  ,  ,  ,  ,1.600622985428514e-05,1
  ,  ,  ,  ,  ,  ,1.6005e-05,0.6,  ,  ,  ,  ,  ,  ,1.500747307836132e-05,0.7,  ,  ,  ,  ,  ,  ,1.502174229177183e-05,0.8,  ,  ,  ,  ,  ,  ,1.503795045801106e-05,0.9,  ,  ,  ,  ,  ,  ,1.600631638091859e-05,1
  ,  ,  ,  ,  ,  ,1.600505859375e-05,0.6,  ,  ,  ,  ,  ,  ,1.500753627472629e-05,0.7,  ,  ,  ,  ,  ,  ,1.502228400967669e-05,0.8,  ,  ,  ,  ,  ,  ,1.503896318304595e-05,0.9,  ,  ,  ,  ,  ,  ,1.600643035880358e-05,1
  ,  ,  ,  ,  ,  ,1.600513457753576e-05,0.6,  ,  ,  ,  ,  ,  ,1.500762737257912e-05,0.7,  ,  ,  ,  ,  ,  ,1.502275889348654e-05,0.8,  ,  ,  ,  ,  ,  ,1.503977172126848e-05,0.9,  ,  ,  ,  ,  ,  ,1.60065328123806e-05,1
  ,  ,  ,  ,  ,  ,1.600516778182219e-05,0.6,  ,  ,  ,  ,  ,  ,1.500769276225798e-05,0.7,  ,  ,  ,  ,  ,  ,1.502316897798282e-05,0.8,  ,  ,  ,  ,  ,  ,1.504053446936437e-05,0.9,  ,  ,  ,  ,  ,  ,1.600663319037124e-05,1
  ,  ,  ,  ,  ,  ,1.60051979534626e-05,0.6,  ,  ,  ,  ,  ,  ,1.500776865546151e-05,0.7,  ,  ,  ,  ,  ,  ,1.502355259704504e-05,0.8,  ,  ,  ,  ,  ,  ,1.504140497002789e-05,0.9,  ,  ,  ,  ,  ,  ,1.600673918427052e-05,1
  ,  ,  ,  ,  ,  ,1.600522648409438e-05,0.6,  ,  ,  ,  ,  ,  ,1.500788816400961e-05,0.7,  ,  ,  ,  ,  ,  ,1.502393288284689e-05,0.8,  ,  ,  ,  ,  ,  ,1.5042475371618e-05,0.9,  ,  ,  ,  ,  ,  ,1.600685488076033e-05,1
  ,  ,  ,  ,  ,  ,1.600524722382001e-05,0.6,  ,  ,  ,  ,  ,  ,1.500803088596036e-05,0.7,  ,  ,  ,  ,  ,  ,1.502434251376078e-05,0.8,  ,  ,  ,  ,  ,  ,1.504345353883028e-05,0.9,  ,  ,  ,  ,  ,  ,1.600698694617042e-05,1
